gender,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
1,0.145618587732,0.0702274516225,0.0192084107548,0.0380244366825,0.0473300330341,0.58105713129,0.0157783851027,0.0169925577939,0.037292573601,0.0284704007208
0,0.0521073415875,0.1729157269,0.0496118851006,0.0,0.0,0.125620543957,0.042625259608,0.551281154156,0.0,0.0
0,0.0513537600636,0.260237693787,0.585294485092,0.0,0.0361908189952,0.0217457246035,0.0,0.0320346020162,0.0,0.0
0,0.183531239629,0.0,0.0654777884483,0.0105429803953,0.0,0.0182239096612,0.0,0.0,0.705002129078,0.0112437875941
0,0.0245813243091,0.90673148632,0.0,0.0,0.0,0.0606346391141,0.0,0.0,0.0,0.0
0,0.217777222395,0.0127841653302,0.0,0.695960104465,0.0302299354225,0.0408380962908,0.0,0.0,0.0,0.0
0,0.781710624695,0.0133115109056,0.0,0.0,0.0,0.171273365617,0.0,0.0,0.0,0.0
0,0.27899569273,0.0166219417006,0.0,0.0,0.0456258282065,0.0563052594662,0.0487808734179,0.0,0.0,0.550649523735
0,0.335984528065,0.0289857331663,0.0459424294531,0.0,0.0992245152593,0.468088358641,0.0,0.0,0.0,0.0
1,0.718814373016,0.016421938315,0.0,0.0,0.207939699292,0.0261298567057,0.0,0.0,0.0,0.0
0,0.644563734531,0.0,0.0,0.0,0.0,0.333135098219,0.0,0.0,0.0,0.010578324087
0,0.0,0.171078920364,0.0,0.0,0.154710233212,0.554570019245,0.0,0.0,0.113566480577,0.0
1,0.654792010784,0.217690035701,0.0,0.0,0.0829127058387,0.0421502813697,0.0,0.0,0.0,0.0
0,0.398904412985,0.346072107553,0.0,0.0,0.0,0.213049158454,0.0,0.0,0.0,0.0
1,0.506012916565,0.0,0.188152208924,0.0,0.0,0.28560295701,0.0,0.0,0.0,0.0
0,0.105424903333,0.491919845343,0.0137233221903,0.0353822000325,0.021958835423,0.0861685872078,0.203400284052,0.0,0.04179366678,0.0
0,0.280905663967,0.0,0.595096588135,0.0,0.0,0.0441683866084,0.0,0.0,0.0240960735828,0.0433608107269
1,0.700244963169,0.0,0.0,0.0,0.249371513724,0.0349339880049,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0598948560655,0.0,0.0322443656623,0.0613049641252,0.0,0.0,0.0,0.834289491177
0,0.182211473584,0.0997495129704,0.0,0.0,0.0122216437012,0.665644109249,0.0,0.0,0.0,0.0
0,0.117540240288,0.0,0.0,0.0,0.0,0.0,0.0,0.880917131901,0.0,0.0
0,0.115285076201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875292301178,0.0
0,0.392176955938,0.0457635261118,0.0,0.0,0.0,0.0448620058596,0.0,0.476227462292,0.0227590352297,0.0163393393159
0,0.0178643837571,0.12438762188,0.0,0.0,0.0,0.712047040462,0.123509086668,0.0,0.0,0.0
1,0.0,0.45626115799,0.0,0.443574965,0.0,0.0588084310293,0.0359658077359,0.0,0.0,0.0
0,0.0,0.274490356445,0.0,0.0,0.0,0.708987474442,0.0,0.0,0.0,0.0
1,0.0,0.622374534607,0.305314511061,0.0,0.0109588410705,0.0,0.0102361515164,0.0114458380267,0.0299336221069,0.0
0,0.305985122919,0.20498393476,0.0,0.297205448151,0.0541579127312,0.0,0.0,0.0,0.117743782699,0.0
1,0.0,0.0,0.0,0.0,0.338546425104,0.0,0.0,0.0106207262725,0.640916109085,0.0
1,0.272222280502,0.0301968511194,0.0,0.0155925359577,0.382847934961,0.0451581850648,0.0,0.0,0.220994129777,0.0116731543094
1,0.55858784914,0.0117476852611,0.0,0.0,0.0,0.0451549515128,0.0,0.0,0.0,0.376626253128
1,0.0364631004632,0.0,0.0158384777606,0.0,0.0,0.0,0.0,0.025259014219,0.89070135355,0.0274298712611
0,0.810146033764,0.155303493142,0.0,0.0,0.0,0.0129407020286,0.0,0.0,0.0,0.0
1,0.113851860166,0.292249441147,0.0154939759523,0.0306955575943,0.03801940009,0.430216372013,0.0127268098295,0.013706180267,0.0300801526755,0.0229602269828
0,0.840056180954,0.0660754442215,0.0,0.0,0.0,0.0841874778271,0.0,0.0,0.0,0.0
0,0.182815343142,0.439200460911,0.351543962955,0.0,0.0,0.0,0.0,0.0198006238788,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.999479353428,0.0,0.0,0.0,0.0
0,0.0251616463065,0.0126510960981,0.257722139359,0.0,0.0769841074944,0.157083332539,0.30115172267,0.0,0.0,0.152625218034
0,0.734265506268,0.0,0.0,0.0,0.0,0.239639818668,0.0,0.0,0.0155596686527,0.0
1,0.0988397225738,0.0365621894598,0.0,0.503822147846,0.0,0.333618015051,0.0,0.0,0.0,0.0141677195206
0,0.0824685394764,0.379235029221,0.0,0.0,0.0182778015733,0.344936639071,0.0,0.172417223454,0.0,0.0
1,0.0401067100465,0.0290443710983,0.0948889106512,0.745617032051,0.0,0.0110708419234,0.0,0.0227001309395,0.0484811104834,0.0
1,0.343563199043,0.0341879352927,0.0464109815657,0.0263209566474,0.0,0.0762948989868,0.0,0.172167509794,0.0114299701527,0.289169162512
0,0.628240406513,0.0100919073448,0.0,0.15266238153,0.057428676635,0.0328842289746,0.0,0.0,0.10756278038,0.0
1,0.0377931967378,0.0,0.0940580442548,0.0,0.0,0.708516597748,0.0,0.0,0.0,0.149358198047
0,0.183879598975,0.0922298952937,0.0252666976303,0.365414708853,0.061821911484,0.141782402992,0.0207548160106,0.0223519690335,0.0490545593202,0.0374434217811
0,0.0440879650414,0.719808578491,0.0,0.0,0.0,0.164980560541,0.0,0.0,0.0678060278296,0.0
1,0.0510814003646,0.169085815549,0.0,0.494383901358,0.0149917984381,0.0341317765415,0.0,0.0,0.210845708847,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0645829737186,0.0,0.0,0.0,0.934821367264
1,0.266921311617,0.198333740234,0.0,0.0,0.0,0.0159779526293,0.0,0.0,0.50311768055,0.0
0,0.0972743630409,0.0,0.0,0.0,0.110047750175,0.781142294407,0.0,0.0,0.0,0.0
1,0.181177079678,0.0,0.0,0.0,0.0,0.796726763248,0.0,0.0,0.0,0.0
1,0.310107707977,0.0128860166296,0.0,0.0488320440054,0.0,0.143350467086,0.0,0.304121613503,0.17022202909,0.0
0,0.0874249786139,0.0575553141534,0.0,0.0115245049819,0.0715077593923,0.157965779305,0.0,0.604553639889,0.0,0.0
0,0.804474651814,0.0171233862638,0.0,0.0,0.0,0.162641346455,0.0,0.0,0.0,0.0
0,0.289198607206,0.0,0.0,0.0,0.0,0.662881076336,0.0,0.0,0.0298880357295,0.0
1,0.0,0.711266219616,0.0,0.0,0.0,0.0518193356693,0.0,0.0,0.214479073882,0.0
0,0.0132506340742,0.0,0.0,0.0,0.0,0.953711509705,0.0,0.0,0.02067216672,0.0
0,0.428075641394,0.0325341634452,0.0,0.0,0.0,0.25642156601,0.0,0.264890521765,0.0,0.015078949742
1,0.061626393348,0.0,0.0,0.0,0.0647130906582,0.862049341202,0.0,0.0,0.0,0.0
1,0.0211779493839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970525503159,0.0
1,0.0,0.0,0.0,0.0,0.016096604988,0.982675254345,0.0,0.0,0.0,0.0
0,0.0958145260811,0.0,0.0,0.0,0.0408116281033,0.386407911777,0.0,0.0,0.472456902266,0.0
0,0.0,0.139668673277,0.0,0.0,0.683885812759,0.157645344734,0.0,0.0,0.0,0.0
1,0.0502097047865,0.353475600481,0.0,0.585371315479,0.0,0.0,0.0,0.0,0.0,0.0
1,0.436552911997,0.0364605747163,0.0,0.391925245523,0.0215008109808,0.0600141361356,0.0,0.0,0.0169612709433,0.0129457190633
0,0.379346549511,0.074127882719,0.0,0.157364889979,0.101143859327,0.0622510537505,0.0,0.0,0.0,0.217937156558
1,0.0334579609334,0.0,0.0,0.0,0.0246887151152,0.940649569035,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.562526643276,0.0,0.0,0.0,0.430012196302
1,0.237144216895,0.0209052860737,0.0,0.0112014897168,0.203419342637,0.172860458493,0.0,0.0989802405238,0.142579510808,0.10261233896
0,0.872807443142,0.0137887913734,0.0,0.0,0.0,0.0472960211337,0.0,0.0,0.0106458188966,0.0498797744513
1,0.105061553419,0.0169891472906,0.0,0.0131183182821,0.0,0.0,0.0,0.0,0.0,0.85961586237
0,0.19745734334,0.271383345127,0.0,0.0155924716964,0.309194475412,0.0476205721498,0.0,0.0,0.125764101744,0.0116726811975
0,0.143528729677,0.0174811407924,0.0132263824344,0.0,0.0,0.76969319582,0.0,0.0,0.0,0.0530727133155
0,0.0664648711681,0.0324759371579,0.0,0.0172927360982,0.0221802983433,0.80803912878,0.0,0.0,0.0169617086649,0.0129462005571
0,0.0,0.0,0.0,0.0,0.133718430996,0.861045181751,0.0,0.0,0.0,0.0
0,0.126873418689,0.0,0.0,0.0,0.0,0.81131452322,0.0,0.0,0.0,0.0513641946018
1,0.331078261137,0.0,0.0,0.122493505478,0.0,0.50640308857,0.0,0.0,0.0,0.0267519894987
1,0.219778865576,0.615608274937,0.0,0.011191113852,0.0138716967776,0.0336375832558,0.0,0.0,0.0109943374991,0.0796199068427
1,0.0115847503766,0.0,0.0,0.984478235245,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0853701457381,0.118718862534,0.0,0.0,0.0323935598135,0.737864196301,0.0,0.0,0.015782084316,0.0
1,0.475925028324,0.0922299101949,0.0252666976303,0.0500172488391,0.0619653537869,0.164855629206,0.0207548160106,0.0223519690335,0.0491899363697,0.0374434217811
0,0.0790686383843,0.0360136516392,0.0,0.0194098465145,0.0244768019766,0.780932843685,0.0,0.0,0.0190357845277,0.014530101791
0,0.166546970606,0.0615389570594,0.0,0.0208676997572,0.0,0.348971843719,0.0,0.0,0.0,0.397238880396
0,0.393302470446,0.0533859170973,0.0,0.0,0.0,0.296429395676,0.0,0.0,0.252542048693,0.0
1,0.351447045803,0.0,0.0595575943589,0.433307856321,0.0481366068125,0.0456111729145,0.0,0.0,0.0463039651513,0.0
1,0.317013323307,0.0,0.0,0.0575722940266,0.0238676164299,0.543226122856,0.0,0.0,0.0552250742912,0.0
1,0.798469722271,0.022217951715,0.0,0.0910537466407,0.014882594347,0.0360861346126,0.0,0.0,0.0118129299954,0.0
0,0.609087109566,0.0817939564586,0.0,0.0,0.0,0.103036358953,0.0,0.0173799395561,0.187661170959,0.0
0,0.146247029305,0.0,0.0,0.0270396452397,0.0,0.0188889503479,0.0,0.0,0.0,0.801229834557
0,0.0787213817239,0.0942426770926,0.0,0.0100123491138,0.0982203036547,0.458184480667,0.0,0.0,0.088671207428,0.171017810702
0,0.0674961805344,0.0322979912162,0.0,0.0172927360982,0.143118008971,0.68624907732,0.0,0.0,0.0169609058648,0.0129459397867
1,0.232305273414,0.0673682168126,0.0,0.0,0.0,0.372325450182,0.0,0.0,0.0,0.326654940844
1,0.0,0.0112062124535,0.0241306945682,0.269420802593,0.0164219401777,0.0,0.0,0.0,0.659424304962,0.0
1,0.0185037422925,0.0366448611021,0.0,0.0,0.0,0.943748652935,0.0,0.0,0.0,0.0
0,0.38592723012,0.311432868242,0.0,0.0,0.0,0.201618030667,0.0,0.0,0.0891555994749,0.0
1,0.256004005671,0.0415337905288,0.622466862202,0.0222281869501,0.0,0.0319974012673,0.0,0.0,0.0,0.0139130381867
1,0.0370847582817,0.0935427993536,0.0,0.0,0.102845728397,0.75952476263,0.0,0.0,0.0,0.0
0,0.0953492820263,0.0363636054099,0.0,0.0,0.0,0.851174235344,0.0,0.0,0.0,0.0
1,0.379186868668,0.306292235851,0.0192084144801,0.038035813719,0.047195840627,0.111387260258,0.0157783608884,0.0169925913215,0.0374571345747,0.028465481475
0,0.0187118891627,0.0,0.0308953505009,0.0,0.0,0.0857980772853,0.0181608367711,0.833194971085,0.0,0.0
1,0.0480717420578,0.52850741148,0.0,0.0,0.0263863485307,0.0953732505441,0.0,0.296543568373,0.0,0.0
0,0.102319449186,0.588870286942,0.0,0.0990041717887,0.0128304855898,0.190955072641,0.0,0.0,0.0,0.0
1,0.0883588716388,0.0190448109061,0.0,0.876664996147,0.0,0.0,0.0,0.0,0.0,0.0
0,0.580129563808,0.028751924634,0.0,0.0155949397013,0.0193117167801,0.307931125164,0.0,0.0,0.0152924479917,0.0116734458134
1,0.0,0.0,0.0,0.744646668434,0.0,0.247956350446,0.0,0.0,0.0,0.0
0,0.0747337862849,0.116518132389,0.0,0.0,0.0127751333639,0.0,0.0,0.783241033554,0.0,0.0
0,0.601058840752,0.0,0.0,0.0,0.0,0.382677942514,0.0,0.0,0.0,0.0
0,0.0,0.140793442726,0.0,0.0,0.502596437931,0.330898284912,0.0,0.0,0.0210247002542,0.0
1,0.0,0.666065216064,0.0,0.0,0.0,0.324772417545,0.0,0.0,0.0,0.0
1,0.0393759608269,0.11872998625,0.0,0.0,0.0,0.361536413431,0.0,0.0,0.271747589111,0.198903977871
0,0.0649319067597,0.0492390580475,0.0,0.866987645626,0.0,0.0120353363454,0.0,0.0,0.0,0.0
0,0.0,0.0744717270136,0.0,0.0,0.0,0.903314054012,0.0,0.0,0.0154957873747,0.0
0,0.286073625088,0.0572002008557,0.0,0.0,0.0947262346745,0.538341760635,0.0,0.0,0.0,0.0211572293192
1,0.0,0.0,0.0,0.0,0.0,0.729942977428,0.0,0.267200231552,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0288986898959,0.0,0.0,0.0,0.969298243523
1,0.0,0.0,0.0,0.0,0.16968216002,0.161662757397,0.0,0.0,0.663733959198,0.0
1,0.0632208809257,0.0,0.0,0.0565250143409,0.0,0.864775717258,0.0,0.0,0.0,0.0
0,0.0205829665065,0.0206713043153,0.0,0.935619354248,0.0,0.0,0.0,0.0137375993654,0.0,0.0
0,0.120830431581,0.0117950486019,0.0,0.784385025501,0.0,0.0,0.0,0.07355427742,0.0,0.0
1,0.0,0.139196887612,0.0,0.0,0.045230217278,0.0118946945295,0.0,0.795767068863,0.0,0.0
1,0.325926572084,0.178069666028,0.0,0.0,0.0,0.115083016455,0.0420282296836,0.0514276847243,0.269272148609,0.013186654076
1,0.0646627172828,0.0,0.0,0.928111732006,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0605697110295,0.0,0.0,0.0113611668348,0.0,0.924200057983,0.0,0.0,0.0,0.0
0,0.0307289846241,0.0,0.0,0.0340545363724,0.0,0.012438185513,0.0,0.0,0.0,0.906403124332
1,0.254368364811,0.0161419492215,0.0,0.0497743599117,0.0,0.0164411850274,0.0,0.0108496146277,0.0495625287294,0.599806368351
0,0.433614164591,0.102786257863,0.0,0.0,0.0,0.444822102785,0.0,0.0,0.0,0.0
0,0.0940946862102,0.388368576765,0.0,0.0,0.0,0.163888320327,0.0,0.322784900665,0.0,0.0
1,0.128247961402,0.0126580689102,0.0,0.0,0.0,0.412985861301,0.0124201020226,0.0,0.0,0.432457745075
0,0.0,0.12253510952,0.0,0.0,0.0,0.0,0.0,0.0173702836037,0.859420180321,0.0
1,0.0594556778669,0.0169277396053,0.0179801024497,0.0,0.0325062014163,0.358033001423,0.0,0.0154935512692,0.0445243194699,0.450193315744
1,0.0,0.0199855919927,0.0,0.0,0.0,0.973024487495,0.0,0.0,0.0,0.0
1,0.157507866621,0.0,0.0,0.0,0.0272239800543,0.794235289097,0.0,0.0,0.0,0.0204965546727
1,0.030718035996,0.0,0.0,0.0,0.0494369380176,0.88652074337,0.0,0.0,0.0205566696823,0.0
1,0.924541473389,0.0368499048054,0.0,0.0,0.0,0.0145535450429,0.0,0.0,0.0,0.0
1,0.408978134394,0.0122463386506,0.0,0.257240325212,0.0,0.31971052289,0.0,0.0,0.0,0.0
0,0.0,0.768470168114,0.0,0.0,0.0,0.192634284496,0.0,0.0,0.0373831950128,0.0
0,0.153505191207,0.0322539582849,0.0,0.0,0.0,0.81025749445,0.0,0.0,0.0,0.0
1,0.131705760956,0.0946933031082,0.0,0.0,0.0,0.320849537849,0.321254223585,0.0,0.0,0.123070977628
0,0.45961394906,0.135574400425,0.0144542111084,0.0,0.0353812389076,0.0921649634838,0.0,0.0,0.233861878514,0.0122991073877
1,0.0355949141085,0.162112802267,0.0,0.0161502268165,0.250587761402,0.33200520277,0.0115171866491,0.0146815422922,0.167405188084,0.0
0,0.838633954525,0.0123692285269,0.0464967601001,0.0,0.0,0.0707894712687,0.0,0.0,0.0,0.0
0,0.712083160877,0.0945497825742,0.0,0.0225131548941,0.01252738107,0.118435829878,0.0,0.0,0.0,0.037342697382
0,0.697238862514,0.0849683582783,0.0,0.0566239245236,0.0,0.127068251371,0.0,0.0,0.0,0.0
1,0.0,0.0807286500931,0.0,0.0,0.0,0.016576513648,0.820114970207,0.0,0.0,0.0741815119982
1,0.129389464855,0.188213914633,0.0,0.0120448824018,0.0148951951414,0.618153393269,0.0,0.0,0.0118279019371,0.0
0,0.148139536381,0.0,0.0,0.0,0.377949386835,0.368627011776,0.0,0.0,0.0978557765484,0.0
1,0.693737745285,0.0,0.0,0.0220142155886,0.0,0.27260825038,0.0,0.0,0.0,0.0
1,0.0,0.956711351871,0.0,0.0,0.0,0.0156468786299,0.0,0.0,0.0,0.0
1,0.0672070458531,0.203794822097,0.0,0.0,0.628617584705,0.0717302337289,0.0,0.0,0.022751878947,0.0
1,0.670192062855,0.0,0.0,0.0553790219128,0.0,0.263737410307,0.0,0.0,0.0,0.0
0,0.386815726757,0.0,0.0,0.0,0.0,0.0773202180862,0.389582663774,0.0,0.0,0.135569527745
0,0.358386129141,0.0669705048203,0.0,0.025738639757,0.0322033576667,0.0,0.449108093977,0.0,0.0105033190921,0.0549578666687
1,0.209473729134,0.0619938485324,0.0,0.0,0.0238362047821,0.0448585636914,0.402123570442,0.132976457477,0.120462812483,0.0
0,0.694380044937,0.0202466975898,0.0,0.0,0.0,0.265795052052,0.0,0.0,0.0,0.0
1,0.0930617526174,0.12611168623,0.0,0.0166164990515,0.103808864951,0.582146346569,0.0,0.0,0.0,0.073350392282
1,0.489961177111,0.197457060218,0.0,0.0,0.0,0.280377596617,0.0171682909131,0.0,0.0,0.0
1,0.453672349453,0.0222258344293,0.0,0.0,0.0,0.348023504019,0.0253221858293,0.0230021160096,0.0,0.125650197268
1,0.0393693260849,0.0,0.0,0.0,0.902607679367,0.0300486050546,0.0,0.0,0.0108069581911,0.0
0,0.30786973238,0.0,0.0,0.014092605561,0.0150144845247,0.0,0.638970077038,0.0,0.0119804982096,0.0
0,0.195641174912,0.0,0.0,0.0,0.0,0.0,0.791402280331,0.0,0.0,0.0
1,0.118450917304,0.628978967667,0.0,0.0,0.0993062928319,0.0447135418653,0.0,0.0,0.0932180806994,0.0119244242087
0,0.622553825378,0.0,0.0,0.156709700823,0.0,0.0,0.0,0.0,0.0,0.208869338036
1,0.445440500975,0.049509011209,0.0,0.0255915112793,0.0784681811929,0.0217091962695,0.341657698154,0.0,0.0242832768708,0.0130748916417
1,0.85225713253,0.0,0.0,0.090073607862,0.0,0.0105187706649,0.0,0.0,0.0,0.0365384221077
1,0.443982928991,0.492896765471,0.0,0.0,0.0289069823921,0.0,0.0,0.0161451324821,0.0,0.0
0,0.0514451041818,0.626439571381,0.0196982249618,0.0,0.0117370160297,0.27175334096,0.0123454015702,0.0,0.0,0.0
0,0.499255001545,0.0922298952937,0.0252683274448,0.0500172488391,0.061821911484,0.141797661781,0.0207548160106,0.0223519690335,0.0490545593202,0.037448618561
0,0.119522869587,0.234437733889,0.0,0.0,0.01899962686,0.309018045664,0.313942283392,0.0,0.0,0.0
1,0.0593007132411,0.0138914184645,0.0,0.0,0.560505032539,0.141982197762,0.0,0.0,0.0,0.217336207628
0,0.0217633731663,0.0831518396735,0.0,0.0,0.681295931339,0.0,0.0124638676643,0.161516591907,0.0293152369559,0.0
0,0.0,0.0,0.0349436961114,0.0,0.0906480029225,0.870330512524,0.0,0.0,0.0,0.0
1,0.892853736877,0.0193443950266,0.0,0.0104735828936,0.0129278115928,0.0320229120553,0.0,0.0,0.010259186849,0.0
0,0.0834832116961,0.0,0.0,0.0,0.0107125202194,0.894344449043,0.0,0.0,0.0,0.0
1,0.465804636478,0.0107256872579,0.0,0.0,0.0,0.495424062014,0.0,0.0,0.0,0.0
0,0.305069714785,0.216762006283,0.0,0.0,0.379845499992,0.0267210807651,0.0,0.0,0.0502555556595,0.0
1,0.763691425323,0.0,0.0,0.0,0.0413031205535,0.119799777865,0.0,0.0,0.0,0.0529581867158
1,0.0172470621765,0.0,0.0,0.0,0.66665750742,0.0,0.0,0.0,0.312382221222,0.0
0,0.151457846165,0.0,0.0,0.0,0.0,0.128336057067,0.712600827217,0.0,0.0,0.0
