gender,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
1,0.999864161015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132342064753,0.985904335976,0.0
1,0.0,0.0,0.0,0.0,0.987811982632,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.999067127705,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.999749779701,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.736397862434,0.0,0.263310343027,0.0,0.0,0.0,0.0
0,0.0,0.0,0.999959111214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999952614307
1,0.0,0.0,0.999742686749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.999836742878,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.998551130295,0.0,0.0,0.0,0.0
1,0.992273032665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0279109850526,0.953846395016,0.0,0.0,0.0153548596427,0.0
