12690746,"(5, 0.57087421)","(0, 0.22045445)","(9, 0.18633503)"
266642731,"(1, 0.70974928)","(5, 0.16834465)","(0, 0.084345624)","(8, 0.036277633)"
1707872309,"(1, 0.52127892)","(0, 0.2447167)","(3, 0.10273494)","(8, 0.073595725)","(5, 0.028336158)","(4, 0.010873495)"
53861568,"(2, 0.60551256)","(5, 0.33914769)","(4, 0.051329896)"
51745294,"(4, 0.61598724)","(5, 0.37875065)"
1299337146,"(6, 0.63129747)","(3, 0.21382526)","(0, 0.15162529)"
1195597081,"(1, 0.61836606)","(6, 0.13208161)","(0, 0.11261975)","(5, 0.079134144)","(8, 0.038356241)"
234679469,"(0, 0.75889432)","(3, 0.16957606)","(5, 0.022738082)","(1, 0.014708657)"
9513886,"(3, 0.56308657)","(0, 0.32459205)","(5, 0.036793638)","(1, 0.023265215)","(4, 0.014949927)","(8, 0.01183878)"
270198216,"(8, 0.64163196)","(0, 0.33482257)","(5, 0.014986815)"
405151288,"(1, 0.52627319)","(6, 0.32371902)","(5, 0.11121841)","(8, 0.025726283)"
11638443,"(0, 0.54665536)","(1, 0.39411995)","(3, 0.029261481)","(5, 0.026324909)"
14807308,"(4, 0.65065855)","(5, 0.21562329)","(1, 0.08127939)","(0, 0.035833795)","(9, 0.015712131)"
13187355,"(5, 0.43426794)","(1, 0.19001138)","(6, 0.17274243)","(0, 0.081194282)","(8, 0.069280915)","(2, 0.030993303)","(3, 0.018514343)"
1902308619,"(0, 0.74052072)","(1, 0.17211407)","(7, 0.079333484)"
8519366,"(4, 0.81844401)","(8, 0.14088427)","(0, 0.031198693)"
45011332,"(5, 0.53002876)","(0, 0.34703717)","(4, 0.072928019)","(9, 0.04053317)"
1978021447,"(9, 0.62193328)","(0, 0.32235265)","(1, 0.05346863)"
553983744,"(1, 0.42076394)","(0, 0.27862236)","(6, 0.093323432)","(4, 0.060644697)","(7, 0.05491795)","(9, 0.045635894)","(5, 0.031726845)","(2, 0.011543513)"
191350125,"(5, 0.55321485)","(4, 0.435597)"
16687860,"(5, 0.61266118)","(0, 0.28254557)","(2, 0.058706935)","(1, 0.017032823)","(4, 0.015956769)","(7, 0.011038947)"
189032857,"(0, 0.75351042)","(1, 0.18196416)","(5, 0.02908233)","(3, 0.020566991)","(7, 0.012443689)"
1413025275,"(5, 0.57746148)","(1, 0.17067298)","(0, 0.16884214)","(8, 0.061139196)","(4, 0.018206332)"
1034400,"(4, 0.71606714)","(8, 0.25064144)","(5, 0.020894086)","(1, 0.011844572)"
48756073,"(5, 0.87828296)","(1, 0.092420846)","(6, 0.019441234)"
2021376390,"(9, 0.43511504)","(0, 0.34139162)","(5, 0.099851429)","(1, 0.052078217)","(8, 0.051051144)","(3, 0.014585925)"
1442436017,"(6, 0.99966115)"
1089025186,"(5, 0.72125691)","(9, 0.1093708)","(0, 0.10657096)","(3, 0.052679893)"
2034657609,"(5, 0.91525012)","(1, 0.033771683)","(0, 0.029967681)","(9, 0.011958229)"
24974352,"(0, 0.47719961)","(3, 0.27455637)","(1, 0.098472506)","(5, 0.096085258)","(9, 0.02124083)","(2, 0.019897167)"
10841422,"(5, 0.77036679)","(0, 0.11882558)","(4, 0.10729748)"
287241156,"(4, 0.82897019)","(1, 0.11724418)","(0, 0.02725303)","(5, 0.018623184)"
185603158,"(1, 0.995974)"
281604569,"(6, 0.63295454)","(0, 0.19522537)","(5, 0.12577319)","(4, 0.036139861)"
23758286,"(0, 0.56729114)","(5, 0.31670246)","(8, 0.10524693)"
255060728,"(1, 0.51701832)","(5, 0.32390416)","(0, 0.089595877)","(4, 0.016105432)","(3, 0.013030161)","(8, 0.012779363)"
23647442,"(2, 0.52522153)","(5, 0.29420424)","(0, 0.15495518)","(4, 0.014087501)"
742587819,"(0, 0.48725036)","(5, 0.31302798)","(9, 0.11824447)","(3, 0.074956588)"
220971875,"(5, 0.28033996)","(1, 0.2431592)","(3, 0.22407307)","(0, 0.1194772)","(4, 0.037980478)","(8, 0.030083379)","(9, 0.022960227)","(2, 0.015493486)","(7, 0.01370618)","(6, 0.01272681)"
410948094,"(4, 0.46677306)","(5, 0.28375515)","(0, 0.099816576)","(1, 0.087954819)","(6, 0.05292346)"
22440678,"(3, 0.8750509)","(0, 0.10915052)"
518930241,"(5, 0.58420134)","(1, 0.21103837)","(0, 0.20013639)"
31856638,"(0, 0.7040416)","(5, 0.18236095)","(1, 0.10526409)"
808963433,"(5, 0.6481781)","(4, 0.31425431)","(0, 0.016652329)"
190262778,"(0, 0.73790115)","(1, 0.20911564)","(5, 0.040216524)"
1491255413,"(0, 0.55326194)","(1, 0.37397316)","(5, 0.062292214)"
44907445,"(1, 0.32770938)","(5, 0.22234505)","(8, 0.20529489)","(4, 0.18966633)","(7, 0.042036396)"
658907477,"(5, 0.3425523)","(0, 0.26366296)","(1, 0.24607602)","(8, 0.14470544)"
23038178,"(0, 0.64704102)","(3, 0.28266653)","(5, 0.034902036)","(9, 0.024971718)"
254303158,"(8, 0.68155015)","(0, 0.16349779)","(1, 0.11787163)","(4, 0.020557569)","(5, 0.013705729)"
330961529,"(1, 0.40490672)","(3, 0.24350293)","(5, 0.1634232)","(8, 0.10276579)","(0, 0.056464411)","(4, 0.026905578)"
54915885,"(0, 0.68612647)","(1, 0.17104363)","(5, 0.13906679)"
2931016525,"(5, 0.33748546)","(0, 0.24749477)","(9, 0.18171203)","(4, 0.12878205)","(1, 0.056450315)","(2, 0.033714388)","(3, 0.01285892)"
10067534,"(5, 0.82991654)","(4, 0.16761513)"
280132401,"(5, 0.63132715)","(1, 0.17212953)","(8, 0.083457351)","(0, 0.068207145)","(7, 0.034739722)"
